"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 09 01:02:29 GMT 2023","Wed Aug 09 01:02:31 GMT 2023","2165","tests","test_our_menu_page","","","","test_check_breakfast_sandwiches_button[setup_browser_chrome]",""
"passed","Mon May 08 09:32:31 GMT 2023","Mon May 08 09:32:34 GMT 2023","2926","tests","test_navigation_menu","Tests","","","test_go_to_our_menu_page",""
"broken","Wed Aug 09 01:02:24 GMT 2023","Wed Aug 09 01:02:26 GMT 2023","2354","tests","test_our_menu_page","","","","test_check_acai_bowls_button[setup_browser_chrome]",""
"broken","Wed Aug 09 01:01:46 GMT 2023","Wed Aug 09 01:01:53 GMT 2023","7374","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"broken","Wed Aug 09 00:59:51 GMT 2023","Wed Aug 09 00:59:59 GMT 2023","7953","tests","test_about_us_page","","","","test_check_block_2[setup_browser_firefox]",""
"broken","Wed Aug 09 00:59:46 GMT 2023","Wed Aug 09 00:59:49 GMT 2023","2171","tests","test_about_us_page","","","","test_check_block_5[setup_browser_chrome]",""
"passed","Mon May 08 09:32:38 GMT 2023","Mon May 08 09:32:41 GMT 2023","2305","tests","test_navigation_menu","Tests","","","test_go_to_products_page",""
"broken","Wed Aug 09 01:00:17 GMT 2023","Wed Aug 09 01:00:21 GMT 2023","4247","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"broken","Wed Aug 09 01:01:17 GMT 2023","Wed Aug 09 01:01:21 GMT 2023","3825","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/menu]",""
"broken","Wed Aug 09 01:01:30 GMT 2023","Wed Aug 09 01:01:39 GMT 2023","8886","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"broken","Wed Aug 09 01:00:04 GMT 2023","Wed Aug 09 01:00:12 GMT 2023","7874","tests","test_about_us_page","","","","test_check_block_3[setup_browser_firefox]",""
"broken","Wed Aug 09 01:01:23 GMT 2023","Wed Aug 09 01:01:31 GMT 2023","7940","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
"broken","Wed Aug 09 00:59:59 GMT 2023","Wed Aug 09 01:00:01 GMT 2023","2063","tests","test_cart_functionality","","","","test_add_to_cart[setup_browser_chrome]",""
"broken","Wed Aug 09 01:01:20 GMT 2023","Wed Aug 09 01:01:27 GMT 2023","7514","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"broken","Wed Aug 09 01:02:47 GMT 2023","Wed Aug 09 01:02:50 GMT 2023","2793","tests","test_our_menu_page","","","","test_check_tea_button[setup_browser_firefox]",""
"broken","Wed Aug 09 00:59:51 GMT 2023","Wed Aug 09 00:59:58 GMT 2023","7157","tests","test_cart_functionality","","","","test_privacy_display[setup_browser_firefox]",""
"broken","Wed Aug 09 01:00:11 GMT 2023","Wed Aug 09 01:00:13 GMT 2023","2134","tests","test_cart_functionality","","","","test_check_prices[setup_browser_chrome]",""
"passed","Mon May 08 09:36:01 GMT 2023","Mon May 08 09:36:06 GMT 2023","5321","tests","test_footer_functionality","","","","test_footer_link_to_contacts[https://impresso-expresso.netlify.app/]",""
"broken","Wed Aug 09 00:59:46 GMT 2023","Wed Aug 09 00:59:48 GMT 2023","2196","tests","test_cart_functionality","","","","test_check_empty_fields[setup_browser_chrome]",""
"broken","Wed Aug 09 01:02:31 GMT 2023","Wed Aug 09 01:02:39 GMT 2023","8086","tests","test_our_menu_page","","","","test_check_bakery_button[setup_browser_firefox]",""
