"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jun 18 12:24:13 GMT 2023","Sun Jun 18 12:24:14 GMT 2023","1345","tests","test_our_menu_page","","","","test_check_tea_button[setup_browser_chrome]",""
"broken","Sun Jun 18 12:24:09 GMT 2023","Sun Jun 18 12:24:14 GMT 2023","5819","tests","test_our_menu_page","","","","test_check_smoothies_button[setup_browser_firefox]",""
"passed","Mon May 08 09:34:51 GMT 2023","Mon May 08 09:34:57 GMT 2023","5409","tests","test_footer_functionality","","","","test_footer_link_to_products[https://impresso-expresso.netlify.app/products]",""
"broken","Sun Jun 18 12:23:59 GMT 2023","Sun Jun 18 12:24:01 GMT 2023","2265","tests","test_our_menu_page","","","","test_check_breakfast_sandwiches_button[setup_browser_chrome]",""
"broken","Sun Jun 18 12:22:36 GMT 2023","Sun Jun 18 12:22:43 GMT 2023","7729","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"broken","Sun Jun 18 12:23:57 GMT 2023","Sun Jun 18 12:23:59 GMT 2023","2234","tests","test_our_menu_page","","","","test_check_soups_button[setup_browser_chrome]",""
"broken","Sun Jun 18 12:23:41 GMT 2023","Sun Jun 18 12:23:43 GMT 2023","1915","tests","test_navigation_menu","Tests","","","test_go_to_products_page[setup_browser_chrome]",""
"broken","Sun Jun 18 12:22:26 GMT 2023","Sun Jun 18 12:22:33 GMT 2023","7066","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"broken","Sun Jun 18 12:23:17 GMT 2023","Sun Jun 18 12:23:21 GMT 2023","3484","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/]",""
"broken","Sun Jun 18 12:22:48 GMT 2023","Sun Jun 18 12:22:51 GMT 2023","3219","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/menu]",""
"broken","Sun Jun 18 12:22:49 GMT 2023","Sun Jun 18 12:22:56 GMT 2023","6467","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"broken","Sun Jun 18 12:23:25 GMT 2023","Sun Jun 18 12:23:34 GMT 2023","9607","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"broken","Sun Jun 18 12:24:12 GMT 2023","Sun Jun 18 12:24:16 GMT 2023","3598","tests","test_our_menu_page","","","","test_check_coffee_button[setup_browser_firefox]",""
"passed","Mon May 08 09:34:34 GMT 2023","Mon May 08 09:34:40 GMT 2023","5899","tests","test_footer_functionality","","","","test_footer_link_to_products[https://impresso-expresso.netlify.app/]",""
"broken","Sun Jun 18 12:22:23 GMT 2023","Sun Jun 18 12:22:27 GMT 2023","4035","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_chrome-https://impresso-expresso.netlify.app/]",""
"broken","Sun Jun 18 12:23:37 GMT 2023","Sun Jun 18 12:23:44 GMT 2023","6829","tests","test_navigation_menu","Tests","","","test_go_to_products_page[setup_browser_firefox]",""
"broken","Sun Jun 18 12:23:36 GMT 2023","Sun Jun 18 12:23:45 GMT 2023","8839","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"broken","Sun Jun 18 12:23:39 GMT 2023","Sun Jun 18 12:23:41 GMT 2023","2012","tests","test_home_page","","","","test_titles_visibility[setup_browser_chrome]",""
