"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 25 06:16:32 GMT 2023","Tue Jul 25 06:16:39 GMT 2023","6738","tests","test_contact_us_page","","","","test_check_name_contact_us[setup_browser_firefox]",""
"broken","Tue Jul 25 06:15:49 GMT 2023","Tue Jul 25 06:15:52 GMT 2023","2450","tests","test_about_us_page","","","","test_check_block_5[setup_browser_chrome]",""
"broken","Tue Jul 25 06:16:45 GMT 2023","Tue Jul 25 06:16:49 GMT 2023","4471","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jul 25 06:16:19 GMT 2023","Tue Jul 25 06:16:21 GMT 2023","2122","tests","test_cart_functionality","","","","test_check_postal_code[setup_browser_chrome]",""
"broken","Tue Jul 25 06:15:52 GMT 2023","Tue Jul 25 06:15:54 GMT 2023","2062","tests","test_about_us_page","","","","test_check_block_2[setup_browser_chrome]",""
"broken","Tue Jul 25 06:16:36 GMT 2023","Tue Jul 25 06:16:44 GMT 2023","7363","tests","test_cart_functionality","","","","test_check_phone[setup_browser_firefox]",""
"broken","Tue Jul 25 06:15:52 GMT 2023","Tue Jul 25 06:16:01 GMT 2023","8949","tests","test_cart_functionality","","","","test_check_street_address_2[setup_browser_firefox]",""
"broken","Tue Jul 25 06:16:25 GMT 2023","Tue Jul 25 06:16:34 GMT 2023","9652","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jul 25 06:17:42 GMT 2023","Tue Jul 25 06:17:46 GMT 2023","4047","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jul 25 06:16:42 GMT 2023","Tue Jul 25 06:16:45 GMT 2023","2474","tests","test_contact_us_page","","","","test_check_email_contact_us[setup_browser_chrome]",""
"broken","Tue Jul 25 06:19:01 GMT 2023","Tue Jul 25 06:19:10 GMT 2023","8964","tests","test_our_menu_page","","","","test_check_burritos_button[setup_browser_firefox]",""
"broken","Tue Jul 25 06:16:07 GMT 2023","Tue Jul 25 06:16:15 GMT 2023","8388","tests","test_cart_functionality","","","","test_check_name[setup_browser_firefox]",""
"broken","Tue Jul 25 06:16:04 GMT 2023","Tue Jul 25 06:16:07 GMT 2023","2514","tests","test_cart_functionality","","","","test_check_city[setup_browser_chrome]",""
"broken","Tue Jul 25 06:17:00 GMT 2023","Tue Jul 25 06:17:02 GMT 2023","2216","tests","test_cart_functionality","","","","test_check_country[setup_browser_chrome]",""
"broken","Tue Jul 25 06:17:46 GMT 2023","Tue Jul 25 06:17:57 GMT 2023","10821","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
"passed","Mon May 08 09:36:36 GMT 2023","Mon May 08 09:36:42 GMT 2023","5284","tests","test_footer_functionality","","","","test_footer_link_to_contacts[https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jul 25 06:17:55 GMT 2023","Tue Jul 25 06:18:00 GMT 2023","4309","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jul 25 06:18:00 GMT 2023","Tue Jul 25 06:18:03 GMT 2023","3886","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"passed","Mon May 08 09:32:25 GMT 2023","Mon May 08 09:32:27 GMT 2023","2643","tests","test_navigation_menu","Tests","","","test_go_to_home_page",""
"broken","Tue Jul 25 06:18:23 GMT 2023","Tue Jul 25 06:18:31 GMT 2023","8408","tests","test_navigation_menu","Tests","","","test_go_to_our_menu_page[setup_browser_firefox]",""
"passed","Mon May 08 09:34:51 GMT 2023","Mon May 08 09:34:57 GMT 2023","5409","tests","test_footer_functionality","","","","test_footer_link_to_products[https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jul 25 06:18:17 GMT 2023","Tue Jul 25 06:18:28 GMT 2023","10547","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jul 25 06:18:06 GMT 2023","Tue Jul 25 06:18:15 GMT 2023","8815","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jul 25 06:16:49 GMT 2023","Tue Jul 25 06:16:54 GMT 2023","4430","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"broken","Tue Jul 25 06:16:08 GMT 2023","Tue Jul 25 06:16:17 GMT 2023","8971","tests","test_cart_functionality","","","","test_next_step[setup_browser_firefox]",""
"broken","Tue Jul 25 06:17:39 GMT 2023","Tue Jul 25 06:17:43 GMT 2023","3990","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_chrome-https://impresso-expresso.netlify.app/menu]",""
"broken","Tue Jul 25 06:16:49 GMT 2023","Tue Jul 25 06:16:58 GMT 2023","9608","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"broken","Tue Jul 25 06:18:37 GMT 2023","Tue Jul 25 06:18:46 GMT 2023","8639","tests","test_navigation_menu","Tests","","","test_go_to_cart_page[setup_browser_firefox]",""
"broken","Tue Jul 25 06:16:07 GMT 2023","Tue Jul 25 06:16:09 GMT 2023","1946","tests","test_about_us_page","","","","test_check_block_3[setup_browser_chrome]",""
"broken","Tue Jul 25 06:15:51 GMT 2023","Tue Jul 25 06:15:54 GMT 2023","2668","tests","test_cart_functionality","","","","test_privacy_display[setup_browser_chrome]",""
"broken","Tue Jul 25 06:17:26 GMT 2023","Tue Jul 25 06:17:30 GMT 2023","3998","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_chrome-https://impresso-expresso.netlify.app/menu]",""
"passed","Mon May 08 09:34:10 GMT 2023","Mon May 08 09:34:15 GMT 2023","5401","tests","test_footer_functionality","","","","test_footer_link_to_menu[https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jul 25 06:17:55 GMT 2023","Tue Jul 25 06:18:04 GMT 2023","8607","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"broken","Tue Jul 25 06:15:54 GMT 2023","Tue Jul 25 06:16:03 GMT 2023","8611","tests","test_about_us_page","","","","test_check_block_2[setup_browser_firefox]",""
