"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 31 15:13:05 GMT 2023","Mon Jul 31 15:13:07 GMT 2023","2324","tests","test_cart_functionality","","","","test_check_city[setup_browser_chrome]",""
"broken","Mon Jul 31 15:16:06 GMT 2023","Mon Jul 31 15:16:08 GMT 2023","2253","tests","test_our_menu_page","","","","test_check_burritos_button[setup_browser_chrome]",""
"broken","Mon Jul 31 15:14:25 GMT 2023","Mon Jul 31 15:14:32 GMT 2023","7219","tests","test_cart_functionality","","","","test_check_province[setup_browser_firefox]",""
"broken","Mon Jul 31 15:14:04 GMT 2023","Mon Jul 31 15:14:08 GMT 2023","4255","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_chrome-https://impresso-expresso.netlify.app/menu]",""
"passed","Mon May 08 09:33:07 GMT 2023","Mon May 08 09:33:12 GMT 2023","5480","tests","test_footer_functionality","","","","test_footer_link_to_home[https://impresso-expresso.netlify.app/menu]",""
"passed","Mon May 08 09:35:25 GMT 2023","Mon May 08 09:35:31 GMT 2023","5341","tests","test_footer_functionality","","","","test_footer_link_to_info[https://impresso-expresso.netlify.app/menu]",""
"broken","Mon Jul 31 15:15:32 GMT 2023","Mon Jul 31 15:15:34 GMT 2023","2483","tests","test_navigation_menu","Tests","","","test_go_to_our_menu_page[setup_browser_chrome]",""
"broken","Mon Jul 31 15:13:41 GMT 2023","Mon Jul 31 15:13:52 GMT 2023","11041","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"passed","Mon May 08 09:32:19 GMT 2023","Mon May 08 09:32:22 GMT 2023","3673","tests","test_home_page","","","","test_titles_visibility",""
"broken","Mon Jul 31 15:14:08 GMT 2023","Mon Jul 31 15:14:12 GMT 2023","4076","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"broken","Mon Jul 31 15:13:56 GMT 2023","Mon Jul 31 15:13:59 GMT 2023","2700","tests","test_cart_functionality","","","","test_check_email[setup_browser_chrome]",""
"broken","Mon Jul 31 15:12:46 GMT 2023","Mon Jul 31 15:12:49 GMT 2023","2543","tests","test_about_us_page","","","","test_check_block_5[setup_browser_chrome]",""
"broken","Mon Jul 31 15:12:34 GMT 2023","Mon Jul 31 15:12:42 GMT 2023","8118","tests","test_about_us_page","","","","test_check_block_4[setup_browser_firefox]",""
"broken","Mon Jul 31 15:12:50 GMT 2023","Mon Jul 31 15:12:52 GMT 2023","2296","tests","test_cart_functionality","","","","test_check_street_address_2[setup_browser_chrome]",""
"broken","Mon Jul 31 15:14:57 GMT 2023","Mon Jul 31 15:15:02 GMT 2023","4710","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:35:51 GMT 2023","Mon May 08 09:35:58 GMT 2023","6243","tests","test_footer_functionality","","","","test_footer_link_to_info[https://impresso-expresso.netlify.app/contact]",""
"broken","Mon Jul 31 15:14:12 GMT 2023","Mon Jul 31 15:14:20 GMT 2023","7721","tests","test_cart_functionality","","","","test_check_country[setup_browser_firefox]",""
"broken","Mon Jul 31 15:13:46 GMT 2023","Mon Jul 31 15:13:48 GMT 2023","2405","tests","test_contact_us_page","","","","test_check_description_contact_us[setup_browser_chrome]",""
"broken","Mon Jul 31 15:12:36 GMT 2023","Mon Jul 31 15:12:45 GMT 2023","8622","tests","test_cart_functionality","","","","test_removing_an_item_from_the_cart[setup_browser_firefox]",""
"passed","Mon May 08 09:33:16 GMT 2023","Mon May 08 09:33:32 GMT 2023","15579","tests","test_footer_functionality","","","","test_footer_link_to_home[https://impresso-expresso.netlify.app/products]",""
"broken","Mon Jul 31 15:15:27 GMT 2023","Mon Jul 31 15:15:36 GMT 2023","8698","tests","test_navigation_menu","Tests","","","test_go_to_our_menu_page[setup_browser_firefox]",""
"broken","Mon Jul 31 15:15:42 GMT 2023","Mon Jul 31 15:15:45 GMT 2023","2522","tests","test_our_menu_page","","","","test_check_all_button[setup_browser_chrome]",""
"broken","Mon Jul 31 15:15:06 GMT 2023","Mon Jul 31 15:15:11 GMT 2023","4505","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"broken","Mon Jul 31 15:13:20 GMT 2023","Mon Jul 31 15:13:22 GMT 2023","2263","tests","test_cart_functionality","","","","test_check_prices[setup_browser_chrome]",""
"broken","Mon Jul 31 15:12:47 GMT 2023","Mon Jul 31 15:12:49 GMT 2023","2510","tests","test_cart_functionality","","","","test_check_empty_fields[setup_browser_chrome]",""
"passed","Mon May 08 09:32:49 GMT 2023","Mon May 08 09:32:52 GMT 2023","2846","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/contact]",""
"broken","Mon Jul 31 15:14:57 GMT 2023","Mon Jul 31 15:15:06 GMT 2023","9535","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"broken","Mon Jul 31 15:15:07 GMT 2023","Mon Jul 31 15:15:17 GMT 2023","9473","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"passed","Mon May 08 09:32:38 GMT 2023","Mon May 08 09:32:41 GMT 2023","2305","tests","test_navigation_menu","Tests","","","test_go_to_products_page",""
"broken","Mon Jul 31 15:14:38 GMT 2023","Mon Jul 31 15:14:42 GMT 2023","4550","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/menu]",""
"broken","Mon Jul 31 15:13:33 GMT 2023","Mon Jul 31 15:13:44 GMT 2023","10940","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"passed","Mon May 08 09:32:31 GMT 2023","Mon May 08 09:32:34 GMT 2023","2926","tests","test_navigation_menu","Tests","","","test_go_to_our_menu_page",""
"broken","Mon Jul 31 15:13:32 GMT 2023","Mon Jul 31 15:13:35 GMT 2023","2080","tests","test_contact_us_page","","","","test_check_email_contact_us[setup_browser_chrome]",""
"passed","Mon May 08 09:35:42 GMT 2023","Mon May 08 09:35:48 GMT 2023","5841","tests","test_footer_functionality","","","","test_footer_link_to_info[https://impresso-expresso.netlify.app/about]",""
"broken","Mon Jul 31 15:14:34 GMT 2023","Mon Jul 31 15:14:38 GMT 2023","3723","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_chrome-https://impresso-expresso.netlify.app/menu]",""
"broken","Mon Jul 31 15:13:38 GMT 2023","Mon Jul 31 15:13:49 GMT 2023","10594","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"broken","Mon Jul 31 15:15:22 GMT 2023","Mon Jul 31 15:15:34 GMT 2023","11085","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"broken","Mon Jul 31 15:13:19 GMT 2023","Mon Jul 31 15:13:27 GMT 2023","8123","tests","test_cart_functionality","","","","test_check_company_name[setup_browser_firefox]",""
"broken","Mon Jul 31 15:14:47 GMT 2023","Mon Jul 31 15:14:52 GMT 2023","4383","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"broken","Mon Jul 31 15:13:22 GMT 2023","Mon Jul 31 15:13:29 GMT 2023","7613","tests","test_contact_us_page","","","","test_check_name_contact_us[setup_browser_firefox]",""
"broken","Mon Jul 31 15:13:30 GMT 2023","Mon Jul 31 15:13:38 GMT 2023","7666","tests","test_cart_functionality","","","","test_check_postal_code[setup_browser_firefox]",""
"broken","Mon Jul 31 15:14:36 GMT 2023","Mon Jul 31 15:14:46 GMT 2023","9672","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"broken","Mon Jul 31 15:14:13 GMT 2023","Mon Jul 31 15:14:17 GMT 2023","4789","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"broken","Mon Jul 31 15:14:22 GMT 2023","Mon Jul 31 15:14:25 GMT 2023","2480","tests","test_cart_functionality","","","","test_check_province[setup_browser_chrome]",""
"broken","Mon Jul 31 15:13:33 GMT 2023","Mon Jul 31 15:13:38 GMT 2023","4841","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"broken","Mon Jul 31 15:13:23 GMT 2023","Mon Jul 31 15:13:28 GMT 2023","4514","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"passed","Mon May 08 09:32:25 GMT 2023","Mon May 08 09:32:27 GMT 2023","2643","tests","test_navigation_menu","Tests","","","test_go_to_home_page",""
"broken","Mon Jul 31 15:13:21 GMT 2023","Mon Jul 31 15:13:23 GMT 2023","2247","tests","test_about_us_page","","","","test_check_block_4[setup_browser_chrome]",""
"broken","Mon Jul 31 15:12:49 GMT 2023","Mon Jul 31 15:12:57 GMT 2023","7728","tests","test_cart_functionality","","","","test_check_empty_fields[setup_browser_firefox]",""
"broken","Mon Jul 31 15:13:55 GMT 2023","Mon Jul 31 15:14:00 GMT 2023","4920","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:36:11 GMT 2023","Mon May 08 09:36:16 GMT 2023","5839","tests","test_footer_functionality","","","","test_footer_link_to_contacts[https://impresso-expresso.netlify.app/menu]",""
"broken","Mon Jul 31 15:12:48 GMT 2023","Mon Jul 31 15:12:51 GMT 2023","2295","tests","test_cart_functionality","","","","test_privacy_display[setup_browser_chrome]",""
