"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 27 09:13:30 GMT 2023","Tue Jun 27 09:13:38 GMT 2023","7665","tests","test_cart_functionality","","","","test_check_empty_fields[setup_browser_firefox]",""
"broken","Tue Jun 27 09:13:46 GMT 2023","Tue Jun 27 09:13:54 GMT 2023","7844","tests","test_about_us_page","","","","test_check_block_3[setup_browser_firefox]",""
"broken","Tue Jun 27 09:15:26 GMT 2023","Tue Jun 27 09:15:34 GMT 2023","8073","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"broken","Tue Jun 27 09:16:26 GMT 2023","Tue Jun 27 09:16:34 GMT 2023","7947","tests","test_our_menu_page","","","","test_check_breakfast_sandwiches_button[setup_browser_firefox]",""
"broken","Tue Jun 27 09:13:17 GMT 2023","Tue Jun 27 09:13:25 GMT 2023","7943","tests","test_about_us_page","","","","test_check_block_4[setup_browser_firefox]",""
"passed","Mon May 08 09:34:01 GMT 2023","Mon May 08 09:34:06 GMT 2023","5479","tests","test_footer_functionality","","","","test_footer_link_to_menu[https://impresso-expresso.netlify.app/menu]",""
"broken","Tue Jun 27 09:13:17 GMT 2023","Tue Jun 27 09:13:20 GMT 2023","2408","tests","test_cart_functionality","","","","test_check_street_address[setup_browser_chrome]",""
"broken","Tue Jun 27 09:13:42 GMT 2023","Tue Jun 27 09:13:45 GMT 2023","3131","tests","test_cart_functionality","","","","test_add_to_cart[setup_browser_chrome]",""
"broken","Tue Jun 27 09:15:29 GMT 2023","Tue Jun 27 09:15:37 GMT 2023","7793","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"broken","Tue Jun 27 09:15:13 GMT 2023","Tue Jun 27 09:15:17 GMT 2023","3512","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_chrome-https://impresso-expresso.netlify.app/menu]",""
"broken","Tue Jun 27 09:16:00 GMT 2023","Tue Jun 27 09:16:08 GMT 2023","7973","tests","test_navigation_menu","Tests","","","test_go_to_home_page[setup_browser_firefox]",""
"passed","Mon May 08 09:35:34 GMT 2023","Mon May 08 09:35:39 GMT 2023","5492","tests","test_footer_functionality","","","","test_footer_link_to_info[https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jun 27 09:15:09 GMT 2023","Tue Jun 27 09:15:13 GMT 2023","4185","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"broken","Tue Jun 27 09:13:31 GMT 2023","Tue Jun 27 09:13:34 GMT 2023","2108","tests","test_cart_functionality","","","","test_check_street_address_2[setup_browser_chrome]",""
"broken","Tue Jun 27 09:15:35 GMT 2023","Tue Jun 27 09:15:44 GMT 2023","8242","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
"broken","Tue Jun 27 09:15:15 GMT 2023","Tue Jun 27 09:15:24 GMT 2023","8252","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"passed","Mon May 08 09:34:26 GMT 2023","Mon May 08 09:34:31 GMT 2023","5238","tests","test_footer_functionality","","","","test_footer_link_to_menu[https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jun 27 09:14:53 GMT 2023","Tue Jun 27 09:14:57 GMT 2023","4660","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jun 27 09:15:57 GMT 2023","Tue Jun 27 09:15:59 GMT 2023","1976","tests","test_navigation_menu","Tests","","","test_go_to_home_page[setup_browser_chrome]",""
"passed","Mon May 08 09:32:18 GMT 2023","Mon May 08 09:32:22 GMT 2023","4093","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/]",""
"broken","Tue Jun 27 09:16:14 GMT 2023","Tue Jun 27 09:16:22 GMT 2023","8129","tests","test_our_menu_page","","","","test_check_soups_button[setup_browser_firefox]",""
"broken","Tue Jun 27 09:15:50 GMT 2023","Tue Jun 27 09:16:01 GMT 2023","10638","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jun 27 09:14:34 GMT 2023","Tue Jun 27 09:14:36 GMT 2023","1707","tests","test_cart_functionality","","","","test_check_country[setup_browser_chrome]",""
"broken","Tue Jun 27 09:15:25 GMT 2023","Tue Jun 27 09:15:29 GMT 2023","4054","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_chrome-https://impresso-expresso.netlify.app/]",""
"broken","Tue Jun 27 09:13:20 GMT 2023","Tue Jun 27 09:13:28 GMT 2023","8349","tests","test_cart_functionality","","","","test_removing_an_item_from_the_cart[setup_browser_firefox]",""
"broken","Tue Jun 27 09:14:22 GMT 2023","Tue Jun 27 09:14:25 GMT 2023","2088","tests","test_cart_functionality","","","","test_check_email[setup_browser_chrome]",""
"broken","Tue Jun 27 09:16:18 GMT 2023","Tue Jun 27 09:16:21 GMT 2023","2289","tests","test_our_menu_page","","","","test_check_salads_button[setup_browser_chrome]",""
"broken","Tue Jun 27 09:15:51 GMT 2023","Tue Jun 27 09:15:54 GMT 2023","2407","tests","test_navigation_menu","Tests","","","test_menu_is_visible[setup_browser_chrome]",""
"broken","Tue Jun 27 09:14:15 GMT 2023","Tue Jun 27 09:14:24 GMT 2023","9092","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"broken","Tue Jun 27 09:16:25 GMT 2023","Tue Jun 27 09:16:27 GMT 2023","2361","tests","test_our_menu_page","","","","test_check_smoothies_button[setup_browser_chrome]",""
"broken","Tue Jun 27 09:13:33 GMT 2023","Tue Jun 27 09:13:41 GMT 2023","7752","tests","test_about_us_page","","","","test_check_block_2[setup_browser_firefox]",""
"passed","Mon May 08 09:35:25 GMT 2023","Mon May 08 09:35:31 GMT 2023","5341","tests","test_footer_functionality","","","","test_footer_link_to_info[https://impresso-expresso.netlify.app/menu]",""
"broken","Tue Jun 27 09:13:20 GMT 2023","Tue Jun 27 09:13:28 GMT 2023","8238","tests","test_about_us_page","","","","test_check_block_1[setup_browser_firefox]",""
"broken","Tue Jun 27 09:14:00 GMT 2023","Tue Jun 27 09:14:02 GMT 2023","2230","tests","test_cart_functionality","","","","test_check_postal_code[setup_browser_chrome]",""
"broken","Tue Jun 27 09:14:32 GMT 2023","Tue Jun 27 09:14:34 GMT 2023","2038","tests","test_contact_us_page","","","","test_check_description_contact_us[setup_browser_chrome]",""
"broken","Tue Jun 27 09:16:01 GMT 2023","Tue Jun 27 09:16:03 GMT 2023","2096","tests","test_navigation_menu","Tests","","","test_go_to_contactus_page[setup_browser_chrome]",""
"broken","Tue Jun 27 09:13:34 GMT 2023","Tue Jun 27 09:13:42 GMT 2023","8494","tests","test_cart_functionality","","","","test_check_street_address_2[setup_browser_firefox]",""
"broken","Tue Jun 27 09:16:28 GMT 2023","Tue Jun 27 09:16:37 GMT 2023","8978","tests","test_our_menu_page","","","","test_check_bagels_button[setup_browser_firefox]",""
"broken","Tue Jun 27 09:16:16 GMT 2023","Tue Jun 27 09:16:24 GMT 2023","7650","tests","test_our_menu_page","","","","test_check_all_button[setup_browser_firefox]",""
"broken","Tue Jun 27 09:13:57 GMT 2023","Tue Jun 27 09:13:59 GMT 2023","2435","tests","test_cart_functionality","","","","test_check_prices[setup_browser_chrome]",""
"broken","Tue Jun 27 09:13:20 GMT 2023","Tue Jun 27 09:13:28 GMT 2023","8278","tests","test_cart_functionality","","","","test_check_street_address[setup_browser_firefox]",""
