"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jul 28 12:22:46 GMT 2023","Fri Jul 28 12:22:49 GMT 2023","2582","tests","test_cart_functionality","","","","test_check_street_address_2[setup_browser_chrome]",""
"broken","Fri Jul 28 12:22:49 GMT 2023","Fri Jul 28 12:22:59 GMT 2023","9540","tests","test_cart_functionality","","","","test_check_street_address_2[setup_browser_firefox]",""
"broken","Fri Jul 28 12:23:06 GMT 2023","Fri Jul 28 12:23:15 GMT 2023","9231","tests","test_about_us_page","","","","test_check_block_3[setup_browser_firefox]",""
"passed","Mon May 08 09:33:52 GMT 2023","Mon May 08 09:33:58 GMT 2023","5903","tests","test_footer_functionality","","","","test_footer_link_to_menu[https://impresso-expresso.netlify.app/]",""
"broken","Fri Jul 28 12:23:34 GMT 2023","Fri Jul 28 12:23:37 GMT 2023","2407","tests","test_cart_functionality","","","","test_check_phone[setup_browser_chrome]",""
"broken","Fri Jul 28 12:22:30 GMT 2023","Fri Jul 28 12:22:40 GMT 2023","10122","tests","test_cart_functionality","","","","test_previous_step[setup_browser_firefox]",""
"broken","Fri Jul 28 12:25:05 GMT 2023","Fri Jul 28 12:25:09 GMT 2023","4837","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"broken","Fri Jul 28 12:25:28 GMT 2023","Fri Jul 28 12:25:41 GMT 2023","12045","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"broken","Fri Jul 28 12:26:27 GMT 2023","Fri Jul 28 12:26:36 GMT 2023","9564","tests","test_our_menu_page","","","","test_check_bakery_button[setup_browser_firefox]",""
"passed","Mon May 08 09:32:18 GMT 2023","Mon May 08 09:32:20 GMT 2023","1911","tests","test_navigation_menu","Tests","","","test_menu_is_visible",""
"broken","Fri Jul 28 12:22:30 GMT 2023","Fri Jul 28 12:22:33 GMT 2023","2746","tests","test_cart_functionality","","","","test_check_street_address[setup_browser_chrome]",""
"broken","Fri Jul 28 12:24:44 GMT 2023","Fri Jul 28 12:24:49 GMT 2023","4540","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"broken","Fri Jul 28 12:24:55 GMT 2023","Fri Jul 28 12:25:00 GMT 2023","5088","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"broken","Fri Jul 28 12:23:39 GMT 2023","Fri Jul 28 12:23:51 GMT 2023","12066","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
