"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 08 09:36:11 GMT 2023","Mon May 08 09:36:16 GMT 2023","5839","tests","test_footer_functionality","","","","test_footer_link_to_contacts[https://impresso-expresso.netlify.app/menu]",""
"broken","Thu Jun 22 18:14:35 GMT 2023","Thu Jun 22 18:14:37 GMT 2023","2234","tests","test_cart_functionality","","","","test_next_step[setup_browser_chrome]",""
"passed","Mon May 08 09:32:19 GMT 2023","Mon May 08 09:32:22 GMT 2023","3673","tests","test_home_page","","","","test_titles_visibility",""
"broken","Thu Jun 22 18:15:43 GMT 2023","Thu Jun 22 18:15:50 GMT 2023","6963","tests","test_cart_functionality","","","","test_check_country[setup_browser_firefox]",""
"broken","Thu Jun 22 18:16:32 GMT 2023","Thu Jun 22 18:16:42 GMT 2023","9664","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"broken","Thu Jun 22 18:16:11 GMT 2023","Thu Jun 22 18:16:15 GMT 2023","4265","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"broken","Thu Jun 22 18:16:13 GMT 2023","Thu Jun 22 18:16:22 GMT 2023","9677","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"passed","Mon May 08 09:34:43 GMT 2023","Mon May 08 09:34:48 GMT 2023","5293","tests","test_footer_functionality","","","","test_footer_link_to_products[https://impresso-expresso.netlify.app/menu]",""
"broken","Thu Jun 22 18:16:29 GMT 2023","Thu Jun 22 18:16:33 GMT 2023","4210","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"broken","Thu Jun 22 18:15:44 GMT 2023","Thu Jun 22 18:15:53 GMT 2023","9874","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"broken","Thu Jun 22 18:17:19 GMT 2023","Thu Jun 22 18:17:21 GMT 2023","2296","tests","test_navigation_menu","Tests","","","test_go_to_cart_page[setup_browser_chrome]",""
"broken","Thu Jun 22 18:14:18 GMT 2023","Thu Jun 22 18:14:20 GMT 2023","2010","tests","test_cart_functionality","","","","test_check_empty_fields[setup_browser_chrome]",""
"broken","Thu Jun 22 18:17:31 GMT 2023","Thu Jun 22 18:17:33 GMT 2023","2813","tests","test_our_menu_page","","","","test_check_breakfast_sandwiches_button[setup_browser_chrome]",""
"broken","Thu Jun 22 18:16:15 GMT 2023","Thu Jun 22 18:16:19 GMT 2023","4351","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"passed","Mon May 08 09:32:31 GMT 2023","Mon May 08 09:32:34 GMT 2023","2926","tests","test_navigation_menu","Tests","","","test_go_to_our_menu_page",""
"passed","Mon May 08 09:35:16 GMT 2023","Mon May 08 09:35:23 GMT 2023","6066","tests","test_footer_functionality","","","","test_footer_link_to_info[https://impresso-expresso.netlify.app/]",""
"broken","Thu Jun 22 18:15:47 GMT 2023","Thu Jun 22 18:15:56 GMT 2023","9342","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"broken","Thu Jun 22 18:14:20 GMT 2023","Thu Jun 22 18:14:23 GMT 2023","2480","tests","test_cart_functionality","","","","test_privacy_display[setup_browser_chrome]",""
"broken","Thu Jun 22 18:14:05 GMT 2023","Thu Jun 22 18:14:08 GMT 2023","2281","tests","test_cart_functionality","","","","test_removing_an_item_from_the_cart[setup_browser_chrome]",""
"broken","Thu Jun 22 18:14:20 GMT 2023","Thu Jun 22 18:14:23 GMT 2023","2506","tests","test_about_us_page","","","","test_check_block_2[setup_browser_chrome]",""
"broken","Thu Jun 22 18:16:18 GMT 2023","Thu Jun 22 18:16:28 GMT 2023","9882","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"broken","Thu Jun 22 18:17:48 GMT 2023","Thu Jun 22 18:17:51 GMT 2023","3624","tests","test_our_menu_page","","","","test_check_coffee_button[setup_browser_firefox]",""
"broken","Thu Jun 22 18:14:48 GMT 2023","Thu Jun 22 18:14:50 GMT 2023","2344","tests","test_cart_functionality","","","","test_check_prices[setup_browser_chrome]",""
"passed","Mon May 08 09:36:28 GMT 2023","Mon May 08 09:36:33 GMT 2023","5551","tests","test_footer_functionality","","","","test_footer_link_to_contacts[https://impresso-expresso.netlify.app/about]",""
"passed","Mon May 08 09:33:35 GMT 2023","Mon May 08 09:33:41 GMT 2023","5270","tests","test_footer_functionality","","","","test_footer_link_to_home[https://impresso-expresso.netlify.app/about]",""
"broken","Thu Jun 22 18:16:06 GMT 2023","Thu Jun 22 18:16:07 GMT 2023","1292","tests","test_contact_us_page","","","","test_check_name_contact_us[setup_browser_chrome]",""
"broken","Thu Jun 22 18:16:46 GMT 2023","Thu Jun 22 18:16:53 GMT 2023","6530","tests","test_navigation_menu","Tests","","","test_menu_is_visible[setup_browser_firefox]",""
"broken","Thu Jun 22 18:14:23 GMT 2023","Thu Jun 22 18:14:31 GMT 2023","8267","tests","test_cart_functionality","","","","test_privacy_display[setup_browser_firefox]",""
"broken","Thu Jun 22 18:14:39 GMT 2023","Thu Jun 22 18:14:41 GMT 2023","2250","tests","test_cart_functionality","","","","test_check_city[setup_browser_chrome]",""
"broken","Thu Jun 22 18:16:58 GMT 2023","Thu Jun 22 18:17:09 GMT 2023","10802","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"broken","Thu Jun 22 18:15:17 GMT 2023","Thu Jun 22 18:15:22 GMT 2023","4300","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:32:57 GMT 2023","Mon May 08 09:33:04 GMT 2023","7094","tests","test_footer_functionality","","","","test_footer_link_to_home[https://impresso-expresso.netlify.app/]",""
"broken","Thu Jun 22 18:15:07 GMT 2023","Thu Jun 22 18:15:18 GMT 2023","10569","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"broken","Thu Jun 22 18:16:09 GMT 2023","Thu Jun 22 18:16:18 GMT 2023","9469","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"broken","Thu Jun 22 18:14:51 GMT 2023","Thu Jun 22 18:14:53 GMT 2023","2471","tests","test_about_us_page","","","","test_check_block_4[setup_browser_chrome]",""
