"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 10 19:25:32 GMT 2023","Wed May 10 19:25:39 GMT 2023","6320","tests","test_our_menu_page","","","","test_check_bakery_button[setup_browser_chrome]",""
"passed","Wed May 10 19:23:19 GMT 2023","Wed May 10 19:23:31 GMT 2023","11796","tests","test_cart_functionality","","","","test_privacy_display[setup_browser_firefox]",""
"passed","Wed May 10 19:23:02 GMT 2023","Wed May 10 19:23:08 GMT 2023","6060","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/menu]",""
"passed","Wed May 10 19:20:20 GMT 2023","Wed May 10 19:20:35 GMT 2023","14531","tests","test_cart_functionality","","","","test_check_postal_code[setup_browser_chrome]",""
"passed","Mon May 08 09:34:26 GMT 2023","Mon May 08 09:34:31 GMT 2023","5238","tests","test_footer_functionality","","","","test_footer_link_to_menu[https://impresso-expresso.netlify.app/contact]",""
"passed","Wed May 10 19:20:41 GMT 2023","Wed May 10 19:21:38 GMT 2023","57486","tests","test_cart_functionality","","","","test_check_prices[setup_browser_chrome]",""
"broken","Mon May 08 09:32:18 GMT 2023","Mon May 08 09:32:56 GMT 2023","38000","tests","test_cart_functionality","","","","test_add_to_cart",""
"passed","Wed May 10 19:27:32 GMT 2023","Wed May 10 19:27:41 GMT 2023","8980","tests","test_contact_us_page","","","","test_check_email_contact_us[setup_browser_firefox]",""
"passed","Wed May 10 19:24:40 GMT 2023","Wed May 10 19:24:48 GMT 2023","7246","tests","test_navigation_menu","Tests","","","test_go_to_products_page[setup_browser_firefox]",""
"passed","Wed May 10 19:24:02 GMT 2023","Wed May 10 19:24:09 GMT 2023","6655","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"passed","Wed May 10 19:21:22 GMT 2023","Wed May 10 19:21:32 GMT 2023","9373","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"passed","Mon May 08 09:34:59 GMT 2023","Mon May 08 09:35:05 GMT 2023","5293","tests","test_footer_functionality","","","","test_footer_link_to_products[https://impresso-expresso.netlify.app/about]",""
"passed","Mon May 08 09:32:18 GMT 2023","Mon May 08 09:32:22 GMT 2023","4093","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/]",""
"passed","Wed May 10 19:19:08 GMT 2023","Wed May 10 19:19:22 GMT 2023","14663","tests","test_cart_functionality","","","","test_check_street_address[setup_browser_firefox]",""
"passed","Wed May 10 19:24:09 GMT 2023","Wed May 10 19:24:20 GMT 2023","10851","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"passed","Wed May 10 19:22:49 GMT 2023","Wed May 10 19:22:55 GMT 2023","5612","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"passed","Mon May 08 09:34:18 GMT 2023","Mon May 08 09:34:23 GMT 2023","5253","tests","test_footer_functionality","","","","test_footer_link_to_menu[https://impresso-expresso.netlify.app/about]",""
"passed","Wed May 10 19:21:35 GMT 2023","Wed May 10 19:21:42 GMT 2023","6992","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
"passed","Wed May 10 19:21:10 GMT 2023","Wed May 10 19:21:16 GMT 2023","5900","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"passed","Wed May 10 19:21:19 GMT 2023","Wed May 10 19:21:27 GMT 2023","7300","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"passed","Wed May 10 19:19:41 GMT 2023","Wed May 10 19:20:40 GMT 2023","58869","tests","test_cart_functionality","","","","test_add_to_cart[setup_browser_firefox]",""
"passed","Mon May 08 09:32:18 GMT 2023","Mon May 08 09:32:20 GMT 2023","1911","tests","test_navigation_menu","Tests","","","test_menu_is_visible",""
"passed","Wed May 10 19:22:01 GMT 2023","Wed May 10 19:22:08 GMT 2023","6246","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/menu]",""
"passed","Wed May 10 19:22:08 GMT 2023","Wed May 10 19:22:13 GMT 2023","5780","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Wed May 10 19:21:53 GMT 2023","Wed May 10 19:22:02 GMT 2023","9040","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
"passed","Wed May 10 19:22:13 GMT 2023","Wed May 10 19:22:20 GMT 2023","6865","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"passed","Wed May 10 19:22:27 GMT 2023","Wed May 10 19:22:35 GMT 2023","8303","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"passed","Wed May 10 19:23:40 GMT 2023","Wed May 10 19:23:49 GMT 2023","9456","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"passed","Mon May 08 09:32:19 GMT 2023","Mon May 08 09:32:22 GMT 2023","3673","tests","test_home_page","","","","test_titles_visibility",""
"passed","Wed May 10 19:21:27 GMT 2023","Wed May 10 19:21:34 GMT 2023","6929","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"passed","Wed May 10 19:22:42 GMT 2023","Wed May 10 19:22:54 GMT 2023","11412","tests","test_cart_functionality","","","","test_removing_an_item_from_the_cart[setup_browser_chrome]",""
"passed","Wed May 10 19:23:50 GMT 2023","Wed May 10 19:23:56 GMT 2023","5938","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Wed May 10 19:21:55 GMT 2023","Wed May 10 19:22:01 GMT 2023","6690","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/]",""
"passed","Wed May 10 19:21:05 GMT 2023","Wed May 10 19:21:09 GMT 2023","4390","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"passed","Wed May 10 19:27:15 GMT 2023","Wed May 10 19:27:24 GMT 2023","8943","tests","test_contact_us_page","","","","test_check_name_contact_us[setup_browser_firefox]",""
"passed","Mon May 08 09:32:42 GMT 2023","Mon May 08 09:32:45 GMT 2023","3049","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/about]",""
"passed","Wed May 10 19:18:51 GMT 2023","Wed May 10 19:18:57 GMT 2023","5572","tests","test_about_us_page","","","","test_check_block_2[setup_browser_chrome]",""
"passed","Wed May 10 19:18:34 GMT 2023","Wed May 10 19:18:47 GMT 2023","12790","tests","test_about_us_page","","","","test_check_block_5[setup_browser_firefox]",""
"passed","Wed May 10 19:19:23 GMT 2023","Wed May 10 19:19:36 GMT 2023","12860","tests","test_cart_functionality","","","","test_check_street_address_2[setup_browser_chrome]",""
"passed","Mon May 08 09:32:51 GMT 2023","Mon May 08 09:32:53 GMT 2023","2389","tests","test_navigation_menu","Tests","","","test_go_to_contactus_page",""
"passed","Wed May 10 19:23:15 GMT 2023","Wed May 10 19:23:21 GMT 2023","5895","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"passed","Wed May 10 19:23:44 GMT 2023","Wed May 10 19:23:55 GMT 2023","10307","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
"passed","Wed May 10 19:18:57 GMT 2023","Wed May 10 19:19:04 GMT 2023","7412","tests","test_about_us_page","","","","test_check_block_2[setup_browser_firefox]",""
"passed","Wed May 10 19:25:44 GMT 2023","Wed May 10 19:25:52 GMT 2023","8073","tests","test_our_menu_page","","","","test_check_bagels_button[setup_browser_firefox]",""
"passed","Wed May 10 19:25:01 GMT 2023","Wed May 10 19:25:11 GMT 2023","9963","tests","test_our_menu_page","","","","test_check_acai_bowls_button[setup_browser_firefox]",""
"passed","Wed May 10 19:25:16 GMT 2023","Wed May 10 19:25:24 GMT 2023","8728","tests","test_our_menu_page","","","","test_check_breakfast_sandwiches_button[setup_browser_firefox]",""
"passed","Wed May 10 19:22:43 GMT 2023","Wed May 10 19:22:49 GMT 2023","6700","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Wed May 10 19:19:25 GMT 2023","Wed May 10 19:19:32 GMT 2023","7460","tests","test_about_us_page","","","","test_check_block_4[setup_browser_firefox]",""
"passed","Wed May 10 19:18:47 GMT 2023","Wed May 10 19:19:01 GMT 2023","13997","tests","test_cart_functionality","","","","test_next_step[setup_browser_firefox]",""
"passed","Wed May 10 19:20:45 GMT 2023","Wed May 10 19:21:00 GMT 2023","15852","tests","test_cart_functionality","","","","test_check_country[setup_browser_chrome]",""
"passed","Wed May 10 19:19:19 GMT 2023","Wed May 10 19:19:25 GMT 2023","5563","tests","test_about_us_page","","","","test_check_block_4[setup_browser_chrome]",""
"passed","Wed May 10 19:21:13 GMT 2023","Wed May 10 19:21:19 GMT 2023","5455","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"passed","Wed May 10 19:22:45 GMT 2023","Wed May 10 19:22:53 GMT 2023","7704","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
