"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 04 09:16:45 GMT 2023","Tue Jul 04 09:16:47 GMT 2023","2137","tests","test_our_menu_page","","","","test_check_coffee_button[setup_browser_chrome]",""
"broken","Tue Jul 04 09:15:06 GMT 2023","Tue Jul 04 09:15:12 GMT 2023","6027","tests","test_cart_functionality","","","","test_check_province[setup_browser_firefox]",""
"broken","Tue Jul 04 09:15:24 GMT 2023","Tue Jul 04 09:15:28 GMT 2023","4080","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"broken","Tue Jul 04 09:15:52 GMT 2023","Tue Jul 04 09:16:01 GMT 2023","8949","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
"broken","Tue Jul 04 09:14:44 GMT 2023","Tue Jul 04 09:14:51 GMT 2023","6603","tests","test_contact_us_page","","","","test_check_description_contact_us[setup_browser_firefox]",""
"broken","Tue Jul 04 09:14:18 GMT 2023","Tue Jul 04 09:14:23 GMT 2023","4564","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"broken","Tue Jul 04 09:15:22 GMT 2023","Tue Jul 04 09:15:30 GMT 2023","8314","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jul 04 09:15:28 GMT 2023","Tue Jul 04 09:15:32 GMT 2023","3361","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jul 04 09:14:49 GMT 2023","Tue Jul 04 09:15:00 GMT 2023","10821","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jul 04 09:15:31 GMT 2023","Tue Jul 04 09:15:42 GMT 2023","10322","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"broken","Tue Jul 04 09:15:53 GMT 2023","Tue Jul 04 09:16:02 GMT 2023","9409","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
"broken","Tue Jul 04 09:14:42 GMT 2023","Tue Jul 04 09:14:47 GMT 2023","4458","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jul 04 09:15:32 GMT 2023","Tue Jul 04 09:15:43 GMT 2023","10737","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"passed","Mon May 08 09:36:36 GMT 2023","Mon May 08 09:36:42 GMT 2023","5284","tests","test_footer_functionality","","","","test_footer_link_to_contacts[https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jul 04 09:16:34 GMT 2023","Tue Jul 04 09:16:36 GMT 2023","2437","tests","test_our_menu_page","","","","test_check_breakfast_sandwiches_button[setup_browser_chrome]",""
"broken","Tue Jul 04 09:15:02 GMT 2023","Tue Jul 04 09:15:12 GMT 2023","10046","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jul 04 09:14:08 GMT 2023","Tue Jul 04 09:14:16 GMT 2023","7532","tests","test_cart_functionality","","","","test_check_prices[setup_browser_firefox]",""
"broken","Tue Jul 04 09:16:20 GMT 2023","Tue Jul 04 09:16:22 GMT 2023","2454","tests","test_navigation_menu","Tests","","","test_go_to_cart_page[setup_browser_chrome]",""
"broken","Tue Jul 04 09:16:48 GMT 2023","Tue Jul 04 09:16:51 GMT 2023","2233","tests","test_our_menu_page","","","","test_check_bagels_button[setup_browser_chrome]",""
"broken","Tue Jul 04 09:15:08 GMT 2023","Tue Jul 04 09:15:12 GMT 2023","4593","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"broken","Tue Jul 04 09:15:55 GMT 2023","Tue Jul 04 09:16:03 GMT 2023","8021","tests","test_navigation_menu","Tests","","","test_menu_is_visible[setup_browser_firefox]",""
"broken","Tue Jul 04 09:16:47 GMT 2023","Tue Jul 04 09:16:49 GMT 2023","2249","tests","test_our_menu_page","","","","test_check_bakery_button[setup_browser_chrome]",""
"passed","Mon May 08 09:32:34 GMT 2023","Mon May 08 09:32:38 GMT 2023","3812","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:35:42 GMT 2023","Mon May 08 09:35:48 GMT 2023","5841","tests","test_footer_functionality","","","","test_footer_link_to_info[https://impresso-expresso.netlify.app/about]",""
"broken","Tue Jul 04 09:14:42 GMT 2023","Tue Jul 04 09:14:44 GMT 2023","2265","tests","test_contact_us_page","","","","test_check_description_contact_us[setup_browser_chrome]",""
"passed","Mon May 08 09:32:19 GMT 2023","Mon May 08 09:32:22 GMT 2023","3673","tests","test_home_page","","","","test_titles_visibility",""
"broken","Tue Jul 04 09:16:49 GMT 2023","Tue Jul 04 09:16:56 GMT 2023","6972","tests","test_our_menu_page","","","","test_check_bagels_button[setup_browser_firefox]",""
"broken","Tue Jul 04 09:16:45 GMT 2023","Tue Jul 04 09:16:52 GMT 2023","7164","tests","test_our_menu_page","","","","test_check_burritos_button[setup_browser_firefox]",""
"broken","Tue Jul 04 09:16:17 GMT 2023","Tue Jul 04 09:16:20 GMT 2023","2186","tests","test_navigation_menu","Tests","","","test_go_to_contactus_page[setup_browser_chrome]",""
"broken","Tue Jul 04 09:14:28 GMT 2023","Tue Jul 04 09:14:37 GMT 2023","9831","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"broken","Tue Jul 04 09:16:20 GMT 2023","Tue Jul 04 09:16:28 GMT 2023","8145","tests","test_navigation_menu","Tests","","","test_go_to_cart_page[setup_browser_firefox]",""
"broken","Tue Jul 04 09:16:15 GMT 2023","Tue Jul 04 09:16:17 GMT 2023","2134","tests","test_navigation_menu","Tests","","","test_go_to_our_menu_page[setup_browser_chrome]",""
"broken","Tue Jul 04 09:16:18 GMT 2023","Tue Jul 04 09:16:20 GMT 2023","1962","tests","test_navigation_menu","Tests","","","test_go_to_about_page[setup_browser_chrome]",""
"broken","Tue Jul 04 09:13:57 GMT 2023","Tue Jul 04 09:13:59 GMT 2023","1942","tests","test_about_us_page","","","","test_check_block_3[setup_browser_chrome]",""
"broken","Tue Jul 04 09:14:17 GMT 2023","Tue Jul 04 09:14:26 GMT 2023","9187","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"broken","Tue Jul 04 09:16:19 GMT 2023","Tue Jul 04 09:16:27 GMT 2023","8214","tests","test_navigation_menu","Tests","","","test_go_to_about_page[setup_browser_firefox]",""
"passed","Mon May 08 09:34:18 GMT 2023","Mon May 08 09:34:23 GMT 2023","5253","tests","test_footer_functionality","","","","test_footer_link_to_menu[https://impresso-expresso.netlify.app/about]",""
"broken","Tue Jul 04 09:16:15 GMT 2023","Tue Jul 04 09:16:18 GMT 2023","2365","tests","test_home_page","","","","test_titles_visibility[setup_browser_chrome]",""
"broken","Tue Jul 04 09:16:04 GMT 2023","Tue Jul 04 09:16:13 GMT 2023","9664","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jul 04 09:16:49 GMT 2023","Tue Jul 04 09:16:56 GMT 2023","6591","tests","test_our_menu_page","","","","test_check_tea_button[setup_browser_firefox]",""
"broken","Tue Jul 04 09:14:11 GMT 2023","Tue Jul 04 09:14:13 GMT 2023","1997","tests","test_cart_functionality","","","","test_check_postal_code[setup_browser_chrome]",""
"broken","Tue Jul 04 09:13:44 GMT 2023","Tue Jul 04 09:13:46 GMT 2023","2383","tests","test_about_us_page","","","","test_check_block_2[setup_browser_chrome]",""
"broken","Tue Jul 04 09:13:46 GMT 2023","Tue Jul 04 09:13:54 GMT 2023","7956","tests","test_cart_functionality","","","","test_privacy_display[setup_browser_firefox]",""
"passed","Mon May 08 09:32:27 GMT 2023","Mon May 08 09:32:30 GMT 2023","3446","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/menu]",""
"broken","Tue Jul 04 09:13:41 GMT 2023","Tue Jul 04 09:13:49 GMT 2023","7857","tests","test_cart_functionality","","","","test_check_empty_fields[setup_browser_firefox]",""
"broken","Tue Jul 04 09:15:26 GMT 2023","Tue Jul 04 09:15:30 GMT 2023","4113","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
