"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun May 28 03:13:15 GMT 2023","Sun May 28 03:13:33 GMT 2023","18251","tests","test_cart_functionality","","","","test_previous_step[setup_browser_firefox]",""
"passed","Sun May 28 03:15:23 GMT 2023","Sun May 28 03:15:31 GMT 2023","8094","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"passed","Sun May 28 03:16:45 GMT 2023","Sun May 28 03:17:59 GMT 2023","74707","tests","test_cart_functionality","","","","test_check_prices[setup_browser_chrome]",""
"passed","Sun May 28 03:14:51 GMT 2023","Sun May 28 03:15:10 GMT 2023","19084","tests","test_cart_functionality","","","","test_check_company_name[setup_browser_firefox]",""
"passed","Mon May 08 09:34:01 GMT 2023","Mon May 08 09:34:06 GMT 2023","5479","tests","test_footer_functionality","","","","test_footer_link_to_menu[https://impresso-expresso.netlify.app/menu]",""
"passed","Mon May 08 09:32:44 GMT 2023","Mon May 08 09:32:47 GMT 2023","2352","tests","test_navigation_menu","Tests","","","test_go_to_about_page",""
"passed","Mon May 08 09:32:51 GMT 2023","Mon May 08 09:32:53 GMT 2023","2389","tests","test_navigation_menu","Tests","","","test_go_to_contactus_page",""
"passed","Sun May 28 03:19:02 GMT 2023","Sun May 28 03:19:12 GMT 2023","9535","tests","test_our_menu_page","","","","test_check_all_button[setup_browser_firefox]",""
"passed","Sun May 28 03:13:32 GMT 2023","Sun May 28 03:13:44 GMT 2023","11372","tests","test_about_us_page","","","","test_check_block_5[setup_browser_firefox]",""
"passed","Mon May 08 09:36:01 GMT 2023","Mon May 08 09:36:06 GMT 2023","5321","tests","test_footer_functionality","","","","test_footer_link_to_contacts[https://impresso-expresso.netlify.app/]",""
"passed","Sun May 28 03:18:54 GMT 2023","Sun May 28 03:19:03 GMT 2023","8577","tests","test_navigation_menu","Tests","","","test_go_to_contactus_page[setup_browser_firefox]",""
"passed","Mon May 08 09:32:18 GMT 2023","Mon May 08 09:32:22 GMT 2023","4093","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/]",""
"broken","Sun May 28 03:19:24 GMT 2023","Sun May 28 03:19:33 GMT 2023","9505","tests","test_home_page","","","","test_titles_visibility[setup_browser_firefox]",""
"passed","Sun May 28 03:15:16 GMT 2023","Sun May 28 03:15:23 GMT 2023","6510","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:36:19 GMT 2023","Mon May 08 09:36:25 GMT 2023","5589","tests","test_footer_functionality","","","","test_footer_link_to_contacts[https://impresso-expresso.netlify.app/products]",""
"passed","Sun May 28 03:19:04 GMT 2023","Sun May 28 03:19:10 GMT 2023","5842","tests","test_our_menu_page","","","","test_check_acai_bowls_button[setup_browser_chrome]",""
"passed","Mon May 08 09:35:25 GMT 2023","Mon May 08 09:35:31 GMT 2023","5341","tests","test_footer_functionality","","","","test_footer_link_to_info[https://impresso-expresso.netlify.app/menu]",""
"passed","Sun May 28 03:19:43 GMT 2023","Sun May 28 03:19:55 GMT 2023","12218","tests","test_our_menu_page","","","","test_check_bakery_button[setup_browser_firefox]",""
"passed","Sun May 28 03:13:15 GMT 2023","Sun May 28 03:13:34 GMT 2023","19551","tests","test_cart_functionality","","","","test_check_street_address[setup_browser_chrome]",""
"broken","Sun May 28 03:18:33 GMT 2023","Sun May 28 03:18:35 GMT 2023","2214","tests","test_home_page","","","","test_titles_visibility[setup_browser_chrome]",""
"passed","Sun May 28 03:22:07 GMT 2023","Sun May 28 03:22:12 GMT 2023","5195","tests","test_contact_us_page","","","","test_check_name_contact_us[setup_browser_chrome]",""
"passed","Sun May 28 03:18:01 GMT 2023","Sun May 28 03:18:14 GMT 2023","13719","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"passed","Sun May 28 03:17:54 GMT 2023","Sun May 28 03:18:01 GMT 2023","6852","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/menu]",""
"passed","Sun May 28 03:17:23 GMT 2023","Sun May 28 03:17:30 GMT 2023","7552","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:34:51 GMT 2023","Mon May 08 09:34:57 GMT 2023","5409","tests","test_footer_functionality","","","","test_footer_link_to_products[https://impresso-expresso.netlify.app/products]",""
"broken","Sun May 28 03:13:45 GMT 2023","Sun May 28 03:15:23 GMT 2023","97816","tests","test_cart_functionality","","","","test_add_to_cart[setup_browser_chrome]",""
"passed","Sun May 28 03:18:03 GMT 2023","Sun May 28 03:18:18 GMT 2023","14629","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
