"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 19 21:12:10 GMT 2023","Wed Jul 19 21:12:17 GMT 2023","6883","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"broken","Wed Jul 19 21:10:39 GMT 2023","Wed Jul 19 21:10:41 GMT 2023","1822","tests","test_cart_functionality","","","","test_check_name[setup_browser_chrome]",""
"broken","Wed Jul 19 21:11:48 GMT 2023","Wed Jul 19 21:11:56 GMT 2023","7959","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"broken","Wed Jul 19 21:11:11 GMT 2023","Wed Jul 19 21:11:13 GMT 2023","1852","tests","test_contact_us_page","","","","test_check_email_contact_us[setup_browser_chrome]",""
"broken","Wed Jul 19 21:11:11 GMT 2023","Wed Jul 19 21:11:18 GMT 2023","6313","tests","test_cart_functionality","","","","test_check_phone[setup_browser_firefox]",""
"broken","Wed Jul 19 21:11:47 GMT 2023","Wed Jul 19 21:11:51 GMT 2023","3885","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_chrome-https://impresso-expresso.netlify.app/menu]",""
"broken","Wed Jul 19 21:10:32 GMT 2023","Wed Jul 19 21:10:39 GMT 2023","7150","tests","test_cart_functionality","","","","test_privacy_display[setup_browser_firefox]",""
"passed","Mon May 08 09:32:42 GMT 2023","Mon May 08 09:32:45 GMT 2023","3049","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/about]",""
"broken","Wed Jul 19 21:12:02 GMT 2023","Wed Jul 19 21:12:09 GMT 2023","7010","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"passed","Mon May 08 09:34:26 GMT 2023","Mon May 08 09:34:31 GMT 2023","5238","tests","test_footer_functionality","","","","test_footer_link_to_menu[https://impresso-expresso.netlify.app/contact]",""
"passed","Mon May 08 09:34:59 GMT 2023","Mon May 08 09:35:05 GMT 2023","5293","tests","test_footer_functionality","","","","test_footer_link_to_products[https://impresso-expresso.netlify.app/about]",""
"passed","Mon May 08 09:36:01 GMT 2023","Mon May 08 09:36:06 GMT 2023","5321","tests","test_footer_functionality","","","","test_footer_link_to_contacts[https://impresso-expresso.netlify.app/]",""
"passed","Mon May 08 09:34:34 GMT 2023","Mon May 08 09:34:40 GMT 2023","5899","tests","test_footer_functionality","","","","test_footer_link_to_products[https://impresso-expresso.netlify.app/]",""
"broken","Wed Jul 19 21:12:44 GMT 2023","Wed Jul 19 21:12:51 GMT 2023","6490","tests","test_navigation_menu","Tests","","","test_go_to_cart_page[setup_browser_firefox]",""
"passed","Mon May 08 09:32:34 GMT 2023","Mon May 08 09:32:38 GMT 2023","3812","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/products]",""
"broken","Wed Jul 19 21:13:18 GMT 2023","Wed Jul 19 21:13:19 GMT 2023","1089","tests","test_our_menu_page","","","","test_check_tea_button[setup_browser_chrome]",""
"broken","Wed Jul 19 21:13:15 GMT 2023","Wed Jul 19 21:13:17 GMT 2023","1819","tests","test_our_menu_page","","","","test_check_bagels_button[setup_browser_chrome]",""
"broken","Wed Jul 19 21:11:10 GMT 2023","Wed Jul 19 21:11:11 GMT 2023","1607","tests","test_cart_functionality","","","","test_check_phone[setup_browser_chrome]",""
"broken","Wed Jul 19 21:10:44 GMT 2023","Wed Jul 19 21:10:51 GMT 2023","7281","tests","test_about_us_page","","","","test_check_block_3[setup_browser_firefox]",""
"broken","Wed Jul 19 21:10:42 GMT 2023","Wed Jul 19 21:10:48 GMT 2023","6553","tests","test_cart_functionality","","","","test_add_to_cart[setup_browser_firefox]",""
"broken","Wed Jul 19 21:11:21 GMT 2023","Wed Jul 19 21:11:22 GMT 2023","1628","tests","test_cart_functionality","","","","test_check_email[setup_browser_chrome]",""
