"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 18 18:18:05 GMT 2023","Tue Jul 18 18:18:08 GMT 2023","2842","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/]",""
"broken","Tue Jul 18 18:17:17 GMT 2023","Tue Jul 18 18:17:21 GMT 2023","3410","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jul 18 18:18:56 GMT 2023","Tue Jul 18 18:19:01 GMT 2023","5560","tests","test_our_menu_page","","","","test_check_bakery_button[setup_browser_firefox]",""
"passed","Mon May 08 09:32:25 GMT 2023","Mon May 08 09:32:27 GMT 2023","2643","tests","test_navigation_menu","Tests","","","test_go_to_home_page",""
"broken","Tue Jul 18 18:16:41 GMT 2023","Tue Jul 18 18:16:48 GMT 2023","6765","tests","test_contact_us_page","","","","test_check_name_contact_us[setup_browser_firefox]",""
"broken","Tue Jul 18 18:18:48 GMT 2023","Tue Jul 18 18:18:50 GMT 2023","1864","tests","test_our_menu_page","","","","test_check_bakery_button[setup_browser_chrome]",""
"passed","Mon May 08 09:34:43 GMT 2023","Mon May 08 09:34:48 GMT 2023","5293","tests","test_footer_functionality","","","","test_footer_link_to_products[https://impresso-expresso.netlify.app/menu]",""
"broken","Tue Jul 18 18:18:08 GMT 2023","Tue Jul 18 18:18:15 GMT 2023","7130","tests","test_navigation_menu","Tests","","","test_menu_is_visible[setup_browser_firefox]",""
"broken","Tue Jul 18 18:17:40 GMT 2023","Tue Jul 18 18:17:47 GMT 2023","7020","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:32:27 GMT 2023","Mon May 08 09:32:30 GMT 2023","3446","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/menu]",""
"broken","Tue Jul 18 18:16:15 GMT 2023","Tue Jul 18 18:16:17 GMT 2023","2191","tests","test_cart_functionality","","","","test_check_street_address_2[setup_browser_chrome]",""
"broken","Tue Jul 18 18:18:35 GMT 2023","Tue Jul 18 18:18:42 GMT 2023","7303","tests","test_our_menu_page","","","","test_check_soups_button[setup_browser_firefox]",""
"broken","Tue Jul 18 18:16:26 GMT 2023","Tue Jul 18 18:16:28 GMT 2023","1971","tests","test_about_us_page","","","","test_check_block_3[setup_browser_chrome]",""
"broken","Tue Jul 18 18:17:29 GMT 2023","Tue Jul 18 18:17:31 GMT 2023","1856","tests","test_contact_us_page","","","","test_check_name_contact_us[setup_browser_chrome]",""
"broken","Tue Jul 18 18:17:02 GMT 2023","Tue Jul 18 18:17:08 GMT 2023","5678","tests","test_contact_us_page","","","","test_check_description_contact_us[setup_browser_firefox]",""
"passed","Mon May 08 09:34:10 GMT 2023","Mon May 08 09:34:15 GMT 2023","5401","tests","test_footer_functionality","","","","test_footer_link_to_menu[https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:32:51 GMT 2023","Mon May 08 09:32:53 GMT 2023","2389","tests","test_navigation_menu","Tests","","","test_go_to_contactus_page",""
"broken","Tue Jul 18 18:16:58 GMT 2023","Tue Jul 18 18:17:02 GMT 2023","3992","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jul 18 18:17:58 GMT 2023","Tue Jul 18 18:18:04 GMT 2023","6897","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jul 18 18:17:21 GMT 2023","Tue Jul 18 18:17:25 GMT 2023","3822","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"broken","Tue Jul 18 18:17:10 GMT 2023","Tue Jul 18 18:17:12 GMT 2023","1897","tests","test_cart_functionality","","","","test_check_country[setup_browser_chrome]",""
"broken","Tue Jul 18 18:18:34 GMT 2023","Tue Jul 18 18:18:41 GMT 2023","6770","tests","test_our_menu_page","","","","test_check_acai_bowls_button[setup_browser_firefox]",""
"passed","Mon May 08 09:32:34 GMT 2023","Mon May 08 09:32:38 GMT 2023","3812","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jul 18 18:16:28 GMT 2023","Tue Jul 18 18:16:36 GMT 2023","7748","tests","test_cart_functionality","","","","test_next_step[setup_browser_firefox]",""
"broken","Tue Jul 18 18:16:53 GMT 2023","Tue Jul 18 18:16:58 GMT 2023","5097","tests","test_contact_us_page","","","","test_check_email_contact_us[setup_browser_firefox]",""
"broken","Tue Jul 18 18:17:12 GMT 2023","Tue Jul 18 18:17:17 GMT 2023","4693","tests","test_cart_functionality","","","","test_check_country[setup_browser_firefox]",""
"broken","Tue Jul 18 18:18:45 GMT 2023","Tue Jul 18 18:18:52 GMT 2023","7279","tests","test_our_menu_page","","","","test_check_breakfast_sandwiches_button[setup_browser_firefox]",""
"broken","Tue Jul 18 18:18:07 GMT 2023","Tue Jul 18 18:18:13 GMT 2023","6400","tests","test_home_page","","","","test_titles_visibility[setup_browser_firefox]",""
"broken","Tue Jul 18 18:18:28 GMT 2023","Tue Jul 18 18:18:30 GMT 2023","2033","tests","test_navigation_menu","Tests","","","test_go_to_our_menu_page[setup_browser_chrome]",""
"broken","Tue Jul 18 18:18:03 GMT 2023","Tue Jul 18 18:18:06 GMT 2023","3632","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"broken","Tue Jul 18 18:17:07 GMT 2023","Tue Jul 18 18:17:11 GMT 2023","4115","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:33:35 GMT 2023","Mon May 08 09:33:41 GMT 2023","5270","tests","test_footer_functionality","","","","test_footer_link_to_home[https://impresso-expresso.netlify.app/about]",""
"broken","Tue Jul 18 18:17:06 GMT 2023","Tue Jul 18 18:17:14 GMT 2023","8041","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"broken","Tue Jul 18 18:17:15 GMT 2023","Tue Jul 18 18:17:19 GMT 2023","3647","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
