"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 10 03:14:25 GMT 2023","Sat Jun 10 03:14:31 GMT 2023","6655","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Sat Jun 10 03:14:49 GMT 2023","Sat Jun 10 03:17:42 GMT 2023","173395","tests","test_cart_functionality","","","","test_check_province[setup_browser_chrome]",""
"passed","Sat Jun 10 03:14:27 GMT 2023","Sat Jun 10 03:14:39 GMT 2023","11885","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
"passed","Sat Jun 10 03:13:40 GMT 2023","Sat Jun 10 03:13:45 GMT 2023","5910","tests","test_contact_us_page","","","","test_check_email_contact_us[setup_browser_chrome]",""
"passed","Sat Jun 10 03:17:57 GMT 2023","Sat Jun 10 03:18:02 GMT 2023","4528","tests","test_our_menu_page","","","","test_check_soups_button[setup_browser_chrome]",""
"passed","Sat Jun 10 03:18:24 GMT 2023","Sat Jun 10 03:18:37 GMT 2023","12394","tests","test_our_menu_page","","","","test_check_burritos_button[setup_browser_firefox]",""
"passed","Sat Jun 10 03:12:36 GMT 2023","Sat Jun 10 03:12:52 GMT 2023","16469","tests","test_cart_functionality","","","","test_check_postal_code[setup_browser_firefox]",""
"passed","Sat Jun 10 03:14:06 GMT 2023","Sat Jun 10 03:14:14 GMT 2023","8455","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"passed","Sat Jun 10 03:13:37 GMT 2023","Sat Jun 10 03:13:52 GMT 2023","14770","tests","test_cart_functionality","","","","test_check_postal_code[setup_browser_chrome]",""
"passed","Sat Jun 10 03:13:17 GMT 2023","Sat Jun 10 03:13:31 GMT 2023","14610","tests","test_cart_functionality","","","","test_check_company_name[setup_browser_chrome]",""
"passed","Sat Jun 10 03:11:42 GMT 2023","Sat Jun 10 03:12:05 GMT 2023","23122","tests","test_cart_functionality","","","","test_previous_step[setup_browser_firefox]",""
"passed","Mon May 08 09:32:18 GMT 2023","Mon May 08 09:32:22 GMT 2023","4093","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/]",""
"passed","Sat Jun 10 03:16:46 GMT 2023","Sat Jun 10 03:16:56 GMT 2023","10307","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"passed","Sat Jun 10 03:16:25 GMT 2023","Sat Jun 10 03:16:32 GMT 2023","6849","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:32:49 GMT 2023","Mon May 08 09:32:52 GMT 2023","2846","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/contact]",""
"passed","Sat Jun 10 03:13:31 GMT 2023","Sat Jun 10 03:13:50 GMT 2023","18890","tests","test_cart_functionality","","","","test_check_company_name[setup_browser_firefox]",""
"passed","Sat Jun 10 03:17:26 GMT 2023","Sat Jun 10 03:17:35 GMT 2023","8827","tests","test_navigation_menu","Tests","","","test_go_to_home_page[setup_browser_firefox]",""
"passed","Sat Jun 10 03:15:14 GMT 2023","Sat Jun 10 03:15:22 GMT 2023","7700","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"passed","Sat Jun 10 03:15:07 GMT 2023","Sat Jun 10 03:15:14 GMT 2023","7456","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Sat Jun 10 03:12:53 GMT 2023","Sat Jun 10 03:13:07 GMT 2023","14241","tests","test_cart_functionality","","","","test_check_phone[setup_browser_chrome]",""
"passed","Sat Jun 10 03:12:57 GMT 2023","Sat Jun 10 03:13:14 GMT 2023","16502","tests","test_cart_functionality","","","","test_next_step[setup_browser_firefox]",""
"passed","Sat Jun 10 03:15:33 GMT 2023","Sat Jun 10 03:15:45 GMT 2023","11106","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:34:43 GMT 2023","Mon May 08 09:34:48 GMT 2023","5293","tests","test_footer_functionality","","","","test_footer_link_to_products[https://impresso-expresso.netlify.app/menu]",""
"passed","Sat Jun 10 03:15:21 GMT 2023","Sat Jun 10 03:15:32 GMT 2023","11559","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"passed","Sat Jun 10 03:14:40 GMT 2023","Sat Jun 10 03:14:50 GMT 2023","9884","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"passed","Sat Jun 10 03:17:15 GMT 2023","Sat Jun 10 03:17:19 GMT 2023","4374","tests","test_navigation_menu","Tests","","","test_go_to_home_page[setup_browser_chrome]",""
"passed","Sat Jun 10 03:11:42 GMT 2023","Sat Jun 10 03:11:54 GMT 2023","11501","tests","test_about_us_page","","","","test_check_block_4[setup_browser_firefox]",""
"passed","Sat Jun 10 03:16:06 GMT 2023","Sat Jun 10 03:16:16 GMT 2023","10000","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"passed","Sat Jun 10 03:17:22 GMT 2023","Sat Jun 10 03:17:31 GMT 2023","9124","tests","test_navigation_menu","Tests","","","test_go_to_products_page[setup_browser_firefox]",""
"passed","Sat Jun 10 03:18:02 GMT 2023","Sat Jun 10 03:18:07 GMT 2023","5573","tests","test_our_menu_page","","","","test_check_breakfast_sandwiches_button[setup_browser_chrome]",""
"passed","Sat Jun 10 03:12:30 GMT 2023","Sat Jun 10 03:12:36 GMT 2023","5400","tests","test_about_us_page","","","","test_check_block_4[setup_browser_chrome]",""
"passed","Sat Jun 10 03:18:07 GMT 2023","Sat Jun 10 03:18:17 GMT 2023","9258","tests","test_our_menu_page","","","","test_check_soups_button[setup_browser_firefox]",""
"passed","Sat Jun 10 03:14:52 GMT 2023","Sat Jun 10 03:15:00 GMT 2023","7268","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/]",""
"passed","Sat Jun 10 03:15:07 GMT 2023","Sat Jun 10 03:15:20 GMT 2023","13154","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_firefox-https://impresso-expresso.netlify.app/]",""
"passed","Mon May 08 09:33:44 GMT 2023","Mon May 08 09:33:49 GMT 2023","5015","tests","test_footer_functionality","","","","test_footer_link_to_home[https://impresso-expresso.netlify.app/contact]",""
"passed","Mon May 08 09:34:34 GMT 2023","Mon May 08 09:34:40 GMT 2023","5899","tests","test_footer_functionality","","","","test_footer_link_to_products[https://impresso-expresso.netlify.app/]",""
"passed","Sat Jun 10 03:18:19 GMT 2023","Sat Jun 10 03:18:26 GMT 2023","6241","tests","test_our_menu_page","","","","test_check_smoothies_button[setup_browser_chrome]",""
"passed","Sat Jun 10 03:12:16 GMT 2023","Sat Jun 10 03:12:27 GMT 2023","10452","tests","test_cart_functionality","","","","test_privacy_display[setup_browser_chrome]",""
"passed","Sat Jun 10 03:12:04 GMT 2023","Sat Jun 10 03:12:16 GMT 2023","12814","tests","test_about_us_page","","","","test_check_block_2[setup_browser_firefox]",""
"broken","Sat Jun 10 03:15:09 GMT 2023","Sat Jun 10 03:16:49 GMT 2023","99978","tests","test_cart_functionality","","","","test_check_prices[setup_browser_chrome]",""
"passed","Sat Jun 10 03:17:35 GMT 2023","Sat Jun 10 03:17:45 GMT 2023","9477","tests","test_navigation_menu","Tests","","","test_go_to_about_page[setup_browser_firefox]",""
"passed","Sat Jun 10 03:13:02 GMT 2023","Sat Jun 10 03:13:17 GMT 2023","15311","tests","test_cart_functionality","","","","test_check_city[setup_browser_chrome]",""
"passed","Sat Jun 10 03:17:33 GMT 2023","Sat Jun 10 03:17:37 GMT 2023","3721","tests","test_navigation_menu","Tests","","","test_go_to_about_page[setup_browser_chrome]",""
"passed","Sat Jun 10 03:17:55 GMT 2023","Sat Jun 10 03:18:05 GMT 2023","10350","tests","test_our_menu_page","","","","test_check_all_button[setup_browser_firefox]",""
