"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jul 27 06:17:39 GMT 2023","Thu Jul 27 06:17:44 GMT 2023","5087","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"broken","Thu Jul 27 06:16:15 GMT 2023","Thu Jul 27 06:16:26 GMT 2023","10913","tests","test_cart_functionality","","","","test_check_postal_code[setup_browser_firefox]",""
"broken","Thu Jul 27 06:16:48 GMT 2023","Thu Jul 27 06:17:00 GMT 2023","12861","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/menu]",""
"broken","Mon May 08 09:32:18 GMT 2023","Mon May 08 09:32:56 GMT 2023","38000","tests","test_cart_functionality","","","","test_add_to_cart",""
"broken","Thu Jul 27 06:18:18 GMT 2023","Thu Jul 27 06:18:32 GMT 2023","13340","tests","test_footer_functionality","","","","test_footer_link_to_contacts[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
"broken","Thu Jul 27 06:15:55 GMT 2023","Thu Jul 27 06:15:57 GMT 2023","2506","tests","test_cart_functionality","","","","test_check_city[setup_browser_chrome]",""
"broken","Thu Jul 27 06:15:37 GMT 2023","Thu Jul 27 06:15:47 GMT 2023","10891","tests","test_about_us_page","","","","test_check_block_5[setup_browser_firefox]",""
"passed","Mon May 08 09:32:42 GMT 2023","Mon May 08 09:32:45 GMT 2023","3049","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/about]",""
"passed","Mon May 08 09:34:26 GMT 2023","Mon May 08 09:34:31 GMT 2023","5238","tests","test_footer_functionality","","","","test_footer_link_to_menu[https://impresso-expresso.netlify.app/contact]",""
"broken","Thu Jul 27 06:19:32 GMT 2023","Thu Jul 27 06:19:35 GMT 2023","2979","tests","test_our_menu_page","","","","test_check_salads_button[setup_browser_chrome]",""
"broken","Thu Jul 27 06:15:56 GMT 2023","Thu Jul 27 06:15:59 GMT 2023","2697","tests","test_about_us_page","","","","test_check_block_3[setup_browser_chrome]",""
"passed","Mon May 08 09:32:18 GMT 2023","Mon May 08 09:32:22 GMT 2023","4093","tests","test_footer_functionality","","","","test_footer_visibility[https://impresso-expresso.netlify.app/]",""
"broken","Thu Jul 27 06:18:52 GMT 2023","Thu Jul 27 06:19:03 GMT 2023","10423","tests","test_navigation_menu","Tests","","","test_go_to_products_page[setup_browser_firefox]",""
"passed","Mon May 08 09:34:10 GMT 2023","Mon May 08 09:34:15 GMT 2023","5401","tests","test_footer_functionality","","","","test_footer_link_to_menu[https://impresso-expresso.netlify.app/products]",""
"broken","Thu Jul 27 06:18:06 GMT 2023","Thu Jul 27 06:18:18 GMT 2023","11326","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
"passed","Mon May 08 09:34:43 GMT 2023","Mon May 08 09:34:48 GMT 2023","5293","tests","test_footer_functionality","","","","test_footer_link_to_products[https://impresso-expresso.netlify.app/menu]",""
"broken","Thu Jul 27 06:18:56 GMT 2023","Thu Jul 27 06:18:59 GMT 2023","2668","tests","test_navigation_menu","Tests","","","test_go_to_home_page[setup_browser_chrome]",""
"broken","Thu Jul 27 06:15:38 GMT 2023","Thu Jul 27 06:15:40 GMT 2023","2940","tests","test_cart_functionality","","","","test_privacy_display[setup_browser_chrome]",""
"broken","Thu Jul 27 06:17:49 GMT 2023","Thu Jul 27 06:17:54 GMT 2023","4783","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"passed","Mon May 08 09:36:01 GMT 2023","Mon May 08 09:36:06 GMT 2023","5321","tests","test_footer_functionality","","","","test_footer_link_to_contacts[https://impresso-expresso.netlify.app/]",""
"broken","Thu Jul 27 06:16:49 GMT 2023","Thu Jul 27 06:16:55 GMT 2023","5438","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/about]",""
"broken","Thu Jul 27 06:16:44 GMT 2023","Thu Jul 27 06:16:49 GMT 2023","5222","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:32:57 GMT 2023","Mon May 08 09:33:04 GMT 2023","7094","tests","test_footer_functionality","","","","test_footer_link_to_home[https://impresso-expresso.netlify.app/]",""
"broken","Thu Jul 27 06:17:03 GMT 2023","Thu Jul 27 06:17:07 GMT 2023","3249","tests","test_cart_functionality","","","","test_check_country[setup_browser_chrome]",""
"broken","Thu Jul 27 06:17:18 GMT 2023","Thu Jul 27 06:17:31 GMT 2023","12620","tests","test_footer_functionality","","","","test_footer_link_to_home[setup_browser_firefox-https://impresso-expresso.netlify.app/about]",""
"broken","Thu Jul 27 06:16:55 GMT 2023","Thu Jul 27 06:17:01 GMT 2023","5763","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"broken","Thu Jul 27 06:19:00 GMT 2023","Thu Jul 27 06:19:03 GMT 2023","2959","tests","test_navigation_menu","Tests","","","test_go_to_cart_page[setup_browser_chrome]",""
"passed","Mon May 08 09:32:31 GMT 2023","Mon May 08 09:32:34 GMT 2023","2926","tests","test_navigation_menu","Tests","","","test_go_to_our_menu_page",""
