"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 08 09:36:28 GMT 2023","Mon May 08 09:36:33 GMT 2023","5551","tests","test_footer_functionality","","","","test_footer_link_to_contacts[https://impresso-expresso.netlify.app/about]",""
"passed","Tue May 30 15:14:49 GMT 2023","Tue May 30 15:14:54 GMT 2023","4806","tests","test_footer_functionality","","","","test_footer_visibility[setup_browser_chrome-https://impresso-expresso.netlify.app/]",""
"passed","Tue May 30 15:13:53 GMT 2023","Tue May 30 15:14:07 GMT 2023","14132","tests","test_cart_functionality","","","","test_check_postal_code[setup_browser_chrome]",""
"passed","Tue May 30 15:16:35 GMT 2023","Tue May 30 15:16:47 GMT 2023","11461","tests","test_footer_functionality","","","","test_footer_link_to_products[setup_browser_firefox-https://impresso-expresso.netlify.app/contact]",""
"passed","Tue May 30 15:18:01 GMT 2023","Tue May 30 15:18:07 GMT 2023","5930","tests","test_navigation_menu","Tests","","","test_go_to_cart_page[setup_browser_chrome]",""
"passed","Tue May 30 15:18:57 GMT 2023","Tue May 30 15:19:09 GMT 2023","11450","tests","test_our_menu_page","","","","test_check_bakery_button[setup_browser_firefox]",""
"passed","Tue May 30 15:14:18 GMT 2023","Tue May 30 15:14:28 GMT 2023","10608","tests","test_contact_us_page","","","","test_check_email_contact_us[setup_browser_firefox]",""
"passed","Mon May 08 09:32:31 GMT 2023","Mon May 08 09:32:34 GMT 2023","2926","tests","test_navigation_menu","Tests","","","test_go_to_our_menu_page",""
"passed","Tue May 30 15:16:30 GMT 2023","Tue May 30 15:16:37 GMT 2023","6963","tests","test_footer_functionality","","","","test_footer_link_to_info[setup_browser_chrome-https://impresso-expresso.netlify.app/contact]",""
"passed","Tue May 30 15:12:55 GMT 2023","Tue May 30 15:13:14 GMT 2023","18258","tests","test_cart_functionality","","","","test_check_postal_code[setup_browser_firefox]",""
"passed","Tue May 30 15:17:53 GMT 2023","Tue May 30 15:17:59 GMT 2023","5218","tests","test_navigation_menu","Tests","","","test_go_to_about_page[setup_browser_chrome]",""
"broken","Tue May 30 15:17:31 GMT 2023","Tue May 30 15:17:36 GMT 2023","4505","tests","test_home_page","","","","test_titles_visibility[setup_browser_firefox]",""
"passed","Tue May 30 15:13:58 GMT 2023","Tue May 30 15:14:08 GMT 2023","9599","tests","test_contact_us_page","","","","test_check_name_contact_us[setup_browser_firefox]",""
"passed","Tue May 30 15:12:43 GMT 2023","Tue May 30 15:12:51 GMT 2023","7491","tests","test_about_us_page","","","","test_check_block_3[setup_browser_firefox]",""
"passed","Tue May 30 15:12:39 GMT 2023","Tue May 30 15:12:55 GMT 2023","15385","tests","test_cart_functionality","","","","test_check_empty_fields[setup_browser_firefox]",""
"passed","Tue May 30 15:15:52 GMT 2023","Tue May 30 15:16:02 GMT 2023","10417","tests","test_footer_functionality","","","","test_footer_link_to_menu[setup_browser_firefox-https://impresso-expresso.netlify.app/products]",""
"passed","Mon May 08 09:32:25 GMT 2023","Mon May 08 09:32:27 GMT 2023","2643","tests","test_navigation_menu","Tests","","","test_go_to_home_page",""
